1,711,10,2007-11-12,48.73500180,487.35001800
2,712,10,2007-11-12,48.83399820,488.33998200
3,713,10,2007-11-12,49.52699910,495.26999100
4,715,10,2007-11-12,48.97799820,489.77998200
5,716,10,2007-11-12,48.66300000,486.63000000
6,717,10,2007-11-12,49.21200000,492.12000000
7,721,10,2007-11-13,49.389999,493.899990
8,722,10,2007-11-13,49.389999,493.899990
9,723,10,2007-11-13,50.0222690910,500.2226909100
10,724,10,2007-11-13,49.4677781820,494.6777818200
11,725,10,2007-11-13,49.389999,493.899990
12,726,10,2007-11-13,49.7041200000,497.0412000000
13,756,10,2008-01-08,47.01600180,470.16001800
14,757,10,2008-01-08,47.25000000,472.50000000
15,765,10,2008-01-09,47.4861618180,474.8616181800
16,766,10,2008-01-09,47.7225000000,477.2250000000
17,755,10,2008-01-09,46.66499820,466.64998200
18,758,10,2008-01-09,46.68299910,466.82999100
19,759,10,2008-01-09,46.63800000,466.38000000
20,768,10,2008-01-10,47.430000,474.300000
21,769,10,2008-01-10,47.430000,474.300000
22,770,10,2008-01-10,47.430000,474.300000
23,760,10,2008-01-16,46.09800090,460.98000900
24,762,10,2008-01-16,45.55799910,455.57999100
25,776,10,2008-01-17,46.5589809090,465.5898090900
26,777,10,2008-01-17,46.240002,462.400020
27,761,11,2008-01-17,45.36900000,499.05900000
28,779,11,2008-01-18,45.8226900000,504.0495900000
29,763,11,2008-01-22,42.830002,471.130022
30,764,11,2008-01-22,42.830002,471.130022
31,771,11,2008-01-22,42.830002,471.130022
32,772,11,2008-01-22,42.830002,471.130022
33,774,11,2008-01-22,42.830002,471.130022
34,782,11,2008-01-23,43.25830202,475.84132222
35,783,11,2008-01-23,43.25830202,475.84132222
36,784,11,2008-01-23,43.25830202,475.84132222
37,785,11,2008-01-23,43.25830202,475.84132222
38,786,11,2008-01-23,43.25830202,475.84132222
39,767,11,2008-01-23,42.22799820,464.50798020
40,773,11,2008-01-23,42.34499910,465.79499010
41,775,11,2008-01-23,41.89499910,460.84499010
42,788,11,2008-01-24,44.189999,486.089989
43,789,11,2008-01-24,44.189999,486.089989
44,790,11,2008-01-24,44.189999,486.089989
45,886,10,2008-09-09,42.39900090,423.99000900
46,891,10,2008-09-10,42.860001,428.600010
47,887,11,2008-09-16,41.480000,456.280000
48,895,11,2008-09-17,41.89480000,460.84280000
49,888,12,2008-09-17,40.99499910,491.93998920
50,889,12,2008-09-17,40.60799910,487.29598920
51,896,12,2008-09-18,41.4049490910,496.8593890920
52,897,12,2008-09-18,41.099998,493.199976
53,894,11,2008-09-29,39.08700000,429.95700000
54,899,13,2008-09-29,37.41300000,486.36900000
55,900,3,2008-09-29,38.61000180,115.83000540
56,902,11,2008-09-29,37.35000000,410.85000000
57,905,13,2008-09-30,37.7871300000,491.2326900000
58,906,3,2008-09-30,38.9961018180,116.9883054540
59,907,11,2008-09-30,37.7235000000,414.9585000000
60,901,1,2008-10-02,36.79200090,36.79200090
61,903,13,2008-10-02,36.97200180,480.63602340
62,909,1,2008-10-03,37.259998,37.259998
63,910,13,2008-10-03,37.3417218180,485.4423836340
64,908,11,2008-10-06,35.01900000,385.20900000
65,911,15,2008-10-06,33.07500000,496.12500000
66,914,15,2008-10-07,35.139999,527.099985
67,912,15,2008-10-07,32.56200000,488.43000000
68,915,15,2008-10-08,32.8876200000,493.3143000000
69,916,17,2008-10-10,29.38500180,499.54503060
70,919,17,2008-10-13,32.860001,558.620017
71,913,11,2008-10-14,36.150002,397.650022
72,904,11,2008-10-15,33.230000,365.530000
73,920,15,2008-10-15,31.61700090,474.25501350
74,922,15,2008-10-16,31.9331709090,478.9975636350
75,921,15,2008-10-16,30.24900090,453.73501350
76,924,15,2008-10-17,31.670000,475.050000
77,917,17,2008-10-23,29.15099910,495.56698470
78,925,16,2008-10-23,29.03399820,464.54397120
79,926,17,2008-10-23,29.06999910,494.18998470
80,927,17,2008-10-24,29.4425090910,500.5226545470
81,928,16,2008-10-24,29.3243381820,469.1894109120
82,929,17,2008-10-24,29.3606990910,499.1318845470
83,918,1,2008-10-24,28.230000,28.230000
84,930,1,2008-10-27,29.170000,29.170000
85,933,13,2008-11-12,29.55600000,384.22800000
86,936,13,2008-11-13,29.8515600000,388.0702800000
87,934,17,2008-11-13,27.69300000,470.78100000
88,937,17,2008-11-14,29.780001,506.260017
89,938,14,2008-11-18,27.41399910,383.79598740
90,940,14,2008-11-19,28.400000,397.600000
91,935,2,2008-11-19,27.09000000,54.18000000
92,941,2,2008-11-20,27.3609000000,54.7218000000
93,939,19,2008-11-20,26.08200000,495.55800000
94,943,19,2008-11-21,26.3428200000,500.5135800000
95,965,17,2009-02-27,27.500000,467.500000
96,966,1,2009-03-02,27.120001,27.120001
97,970,1,2009-03-04,27.39120101,27.39120101
98,968,17,2009-03-11,27.77500000,472.17500000
99,1060,8,2010-05-06,45.20700000,361.65600000
100,1061,11,2010-05-06,44.93700000,494.30700000
101,1062,2,2010-05-06,43.58700000,87.17400000
102,1063,8,2010-05-07,46.220001,369.760008
103,1064,11,2010-05-07,46.220001,508.420011
104,1065,2,2010-05-07,46.220001,92.440002
105,1094,2,2011-08-08,52.180000,104.360000
106,1095,2,2011-08-09,52.70180000,105.40360000
107,1188,1,2015-08-24,94.230003,94.230003
108,1189,1,2015-08-25,102.070000,102.070000
109,1909,10,2007-11-12,48.73500180,487.35001800
110,1910,10,2007-11-12,48.83399820,488.33998200
111,1911,10,2007-11-12,49.52699910,495.26999100
112,1913,10,2007-11-12,48.97799820,489.77998200
113,1914,10,2007-11-12,48.66300000,486.63000000
114,1915,10,2007-11-12,49.21200000,492.12000000
115,1919,10,2007-11-13,49.7097018360,497.0970183600
116,1920,10,2007-11-13,49.8106781640,498.1067816400
117,1921,10,2007-11-13,50.5175390820,505.1753908200
118,1922,10,2007-11-13,49.9575581640,499.5755816400
119,1923,10,2007-11-13,49.6362600000,496.3626000000
120,1924,10,2007-11-13,50.1962400000,501.9624000000
121,1954,10,2008-01-08,47.01600180,470.16001800
122,1955,10,2008-01-08,47.25000000,472.50000000
123,1963,10,2008-01-09,47.9563218360,479.5632183600
124,1953,10,2008-01-09,46.66499820,466.64998200
125,1956,10,2008-01-09,46.68299910,466.82999100
126,1957,10,2008-01-09,46.63800000,466.38000000
127,1964,10,2008-01-10,48.1950000000,481.9500000000
128,1966,10,2008-01-10,47.5982981640,475.9829816400
129,1967,10,2008-01-10,47.6166590820,476.1665908200
130,1968,10,2008-01-10,47.5707600000,475.7076000000
131,1958,10,2008-01-16,46.09800090,460.98000900
132,1960,10,2008-01-16,45.55799910,455.57999100
133,1975,10,2008-01-17,46.4691590820,464.6915908200
134,1959,11,2008-01-17,45.36900000,499.05900000
135,1961,11,2008-01-22,42.830002,471.130022
136,1962,11,2008-01-22,42.830002,471.130022
137,1969,11,2008-01-22,42.830002,471.130022
138,1970,11,2008-01-22,42.830002,471.130022
139,1972,11,2008-01-22,42.830002,471.130022
140,1980,11,2008-01-23,43.68660204,480.55262244
141,1981,11,2008-01-23,43.68660204,480.55262244
142,1982,11,2008-01-23,43.68660204,480.55262244
143,1983,11,2008-01-23,43.68660204,480.55262244
144,1984,11,2008-01-23,43.68660204,480.55262244
145,1965,11,2008-01-23,42.22799820,464.50798020
146,1971,11,2008-01-23,42.34499910,465.79499010
147,1973,11,2008-01-23,41.89499910,460.84499010
148,1985,11,2008-01-24,44.189999,486.089989
149,1986,11,2008-01-24,44.189999,486.089989
150,1987,11,2008-01-24,44.189999,486.089989
151,1974,10,2008-02-04,45.580002,455.800020
152,1977,11,2008-02-05,44.169998,485.869978
153,2096,11,2008-09-09,42.39900090,466.38900990
154,2102,11,2008-09-11,43.2469809180,475.7167900980
155,2097,11,2008-09-16,41.480000,456.280000
156,2106,11,2008-09-17,42.30960000,465.40560000
157,2098,12,2008-09-17,40.99499910,491.93998920
158,2099,11,2008-09-17,40.60799910,446.68799010
159,2107,12,2008-09-18,41.8148990820,501.7787889840
160,2108,11,2008-09-18,41.4201590820,455.6217499020
161,2104,12,2008-09-29,39.08700000,469.04400000
162,2105,10,2008-09-29,37.87200180,378.72001800
163,2110,12,2008-09-29,37.41300000,448.95600000
164,2111,12,2008-09-29,38.61000180,463.32002160
165,2115,10,2008-09-30,38.6294418360,386.2944183600
166,2116,12,2008-09-30,38.1612600000,457.9351200000
167,2112,5,2008-10-02,36.79200090,183.96000450
168,2113,13,2008-10-02,36.97200180,480.63602340
169,2119,5,2008-10-03,37.5278409180,187.6392045900
170,2120,13,2008-10-03,37.7114418360,490.2487438680
171,2118,13,2008-10-06,35.01900000,455.24700000
172,2121,14,2008-10-06,33.07500000,463.05000000
173,2124,14,2008-10-07,35.139999,491.959986
174,2122,15,2008-10-07,32.56200000,488.43000000
175,2125,15,2008-10-08,33.2132400000,498.1986000000
176,2126,17,2008-10-10,29.38500180,499.54503060
177,2128,17,2008-10-13,32.860001,558.620017
178,2123,13,2008-10-14,36.150002,469.950026
179,2114,12,2008-10-15,33.230000,398.760000
180,2117,12,2008-10-15,33.230000,398.760000
181,2129,15,2008-10-15,31.61700090,474.25501350
182,2131,15,2008-10-16,32.2493409180,483.7401137700
183,2130,16,2008-10-16,30.24900090,483.98401440
184,2133,16,2008-10-17,31.670000,506.720000
