304,707,1,2019-08-21,188.610001,188.610001
305,716,1,2020-03-09,193.479996,193.479996
306,717,1,2020-03-25,184.419998,184.419998
307,719,19,1999-05-05,51.834375,984.853125
308,722,19,1999-05-06,52.561875,998.675625
309,721,19,1999-05-12,54.94443750000001,1043.9443125
310,723,19,1999-05-13,55.90625,1062.21875
311,728,18,1999-05-14,53.375,960.75
312,727,18,1999-05-17,52.7134375,948.841875
313,729,18,1999-05-17,52.804375,950.47875
314,734,18,1999-05-21,52.73617236,949.25110248
315,736,18,1999-05-21,53.22875,958.1175
316,725,19,1999-05-24,51.379687499999996,976.2140625
317,726,19,1999-05-24,51.894999999999996,986.0049999999999
318,731,19,1999-05-24,51.8040625,984.2771875
319,735,19,1999-05-24,52.50125,997.52375
320,737,8,1999-05-24,51.76617236,414.12937888
321,740,19,1999-05-24,51.28875,974.48625
322,730,18,1999-06-02,50.84375,915.1875
323,732,18,1999-06-03,52.125,938.25
324,733,18,1999-06-03,52.125,938.25
325,738,18,1999-06-09,52.5,945.0
326,739,18,1999-06-09,52.5,945.0
327,741,19,1999-06-10,52.625,999.875
328,742,19,1999-06-10,52.625,999.875
329,743,19,1999-06-10,52.625,999.875
330,744,19,1999-06-10,52.625,999.875
331,745,8,1999-06-10,52.625,421.0
332,746,19,1999-06-10,52.625,999.875
333,749,18,1999-06-11,51.591875,928.6537500000001
334,750,19,1999-06-14,51.000781249999996,969.01484375
335,753,19,1999-06-16,54.060828125,1027.155734375
336,751,18,1999-06-17,54.68738750000001,984.3729750000001
337,757,17,1999-06-22,55.00960986,935.1633676199999
338,758,17,1999-06-30,58.3101864516,991.2731696772
339,765,1,1999-07-20,58.45007861,58.45007861
340,766,16,1999-07-20,59.53375,952.54
341,767,16,1999-07-20,58.927499999999995,942.8399999999999
342,772,17,1999-07-23,56.926874999999995,967.7568749999999
343,771,17,1999-07-26,56.5,960.5
344,773,1,1999-08-03,55.47945361,55.47945361
345,768,1,1999-08-05,55.0625,55.0625
346,769,16,1999-08-05,55.0625,881.0
347,770,16,1999-08-05,55.0625,881.0
348,774,17,1999-08-10,54.46875,925.96875
349,777,17,1999-08-10,54.25179736,922.2805551199999
350,775,17,1999-08-11,55.09375,936.59375
351,778,17,1999-08-13,57.5069052016,977.6173884272
352,776,1,1999-08-18,58.80822082660001,58.80822082660001
353,783,15,1999-08-30,59.655,894.825
354,784,17,1999-08-31,58.66226611,997.25852387
355,787,17,1999-09-03,62.1820020766,1057.0940353022
356,785,15,1999-09-10,63.25,948.75
357,789,16,1999-09-16,60.7765625,972.425
358,790,2,1999-09-16,60.50375,121.0075
359,791,15,1999-09-16,61.231249999999996,918.4687499999999
360,792,16,1999-09-23,59.655,954.48
361,793,16,1999-10-04,60.53125,968.5
362,794,2,1999-10-04,60.53125,121.0625
363,795,15,1999-10-04,60.53125,907.96875
364,796,16,1999-10-06,63.234300000000005,1011.7488000000001
365,799,16,1999-10-13,61.34492236,981.51875776
366,800,1,1999-10-13,61.845078609999995,61.845078609999995
367,798,15,1999-10-15,59.715624999999996,895.7343749999999
368,803,15,1999-10-28,63.298562499999996,949.4784374999999
369,801,16,1999-10-29,65.0,1040.0
370,802,1,1999-10-29,65.0,65.0
371,812,10,2000-01-04,88.63374999999999,886.3374999999999
372,813,1,2000-01-04,91.9075,91.9075
373,814,10,2000-01-18,93.951775,939.51775
374,815,1,2000-01-21,96.5,96.5
375,816,10,2000-01-24,91.05875,910.5875000000001
376,817,1,2000-01-24,93.12,93.12
