1,1999-05-01,0.0,10000.0,0.0,0
1,1999-05-04,964.546875,9035.453125,0.0,0
1,1999-05-05,1963.828125,8036.171875,0.0,0
1,1999-05-06,2941.9125,7058.0875,0.0,0
1,1999-05-07,3934.06875,6065.93125,0.0,0
1,1999-05-10,4890.1546875,5109.8453125,0.0,0
1,1999-05-11,5855.829687500001,4144.170312499999,0.0,0
1,1999-05-12,6836.734375000001,3163.2656249999995,0.0,0
1,1999-05-13,7785.250000000001,2214.7499999999995,0.0,0
1,1999-05-14,8767.846875000001,1232.1531249999996,0.0,0
1,1999-05-17,9731.829687500001,268.17031249999957,0.0,0
1,1999-05-17,8783.314062500001,268.17031249999945,978.609384,18
1,1999-05-18,9041.558205500001,9.926169499999503,978.609384,18
1,1999-05-18,8077.011330500001,974.4730444999996,974.25,18
1,1999-05-19,9002.548830500002,48.93554449999965,974.25,18
1,1999-05-19,8003.267580500002,1048.2167944999997,987.75,18
1,1999-05-20,8993.761330500001,57.72304449999979,987.75,18
1,1999-05-20,8015.676955500001,1035.8074195,960.609384,18
1,1999-05-21,8978.954698900001,72.52967609999996,960.609384,18
1,1999-05-21,7986.798448900001,1064.6859261,951.75,18
1,1999-05-24,8941.1921989,110.2921761,951.75,18
1,1999-05-24,7960.2875114,110.29217610000012,1906.65625,37
1,1999-05-24,7958.5953239,110.2921761,1906.65625,37
1,1999-05-24,8682.9480559,110.2921761,1185.21875,23
1,1999-05-24,8015.6546989,110.2921761,1855.125,36
1,1999-05-24,7950.698448900001,110.2921761,1906.65625,37
1,1999-05-24,6994.612511400001,1066.3781136,1906.65625,37
1,1999-05-25,7973.706261400001,87.2843636,1906.65625,37
1,1999-05-25,7008.0312614,87.2843636,2791.25,56
1,1999-05-25,7009.7234489,87.28436360000012,2791.25,56
1,1999-05-25,7010.428518000001,87.2843636,2791.25,56
1,1999-05-25,7019.3125114,87.2843636,2791.25,56
1,1999-05-26,7066.6640739,39.932801100000006,2791.25,56
1,1999-05-26,6087.5703239,39.932801100000006,3893.8125,76
1,1999-06-03,6087.5703239,978.1828011,4794.0,94
1,1999-06-04,7056.5703239,9.18280110000012,4794.0,94
1,1999-06-07,7056.5703239,1086.1859261000004,3970.5625,74
1,1999-06-08,8025.065636400001,117.69061360000046,3970.5625,74
1,1999-06-09,8124.459386400001,18.296863600000464,3871.125,74
1,1999-06-10,8124.459386400001,1018.1718636000005,4889.765625,93
1,1999-06-10,8124.459386400001,1018.1718636000005,4889.765625,93
1,1999-06-10,8124.459386400001,281.42186360000045,4153.671875,79
1,1999-06-10,8124.459386400001,965.5468636000005,4837.1875,92
1,1999-06-10,8124.459386400001,1018.1718636000005,4889.765625,93
1,1999-06-10,8077.107823900001,1065.5234261000005,4889.765625,93
1,1999-06-11,9076.092198900002,66.5390511000005,4889.765625,93
1,1999-06-11,9076.092198900002,1072.3515511000005,5799.5,112
1,1999-06-11,9076.092198900002,1072.3515511000005,5799.5,112
1,1999-06-11,9076.092198900002,1072.3515511000005,5799.5,112
1,1999-06-11,9076.092198900002,1072.3515511000005,5799.5,112
1,1999-06-14,10059.935948900002,88.50780110000062,5799.5,112
1,1999-06-14,9091.440636400002,88.50780110000073,6655.414127999999,131
1,1999-06-15,9139.705090000003,40.24334750000074,6655.414127999999,131
1,1999-06-18,8170.705090000003,1009.2433475000006,7213.1875,131
1,1999-06-21,9164.583215000002,15.365222500000641,7213.1875,131
1,1999-06-21,9164.583215000002,1080.7100662500006,6351.625056,112
1,1999-06-22,10134.340254800003,110.95302645000072,6351.625056,112
1,1999-06-23,10238.840254800003,6.453026450000721,6160.0,112
1,1999-06-23,10139.446504800004,105.84677645000072,6257.125056,112
1,1999-06-24,10192.520333400003,52.77294785000072,6257.125056,112
1,1999-06-25,10244.540255750004,0.7530255000007244,6132.875056,112
1,1999-06-25,9245.555880750004,999.7374005000007,6125.0,112
1,1999-06-28,10232.665255750004,12.628025500000717,6125.0,112
1,1999-06-28,9248.821505750004,996.4717755000006,6270.25,112
1,1999-06-29,10206.154318250005,39.13896300000067,6270.25,112
1,1999-06-29,10157.889864650004,87.40341660000067,6356.0,112
1,1999-06-30,10211.802364650004,33.49091660000067,6356.0,112
1,1999-07-06,9217.924239650005,1027.3690416000006,6538.0,112
1,1999-07-07,10216.136739650005,29.15654160000065,6538.0,112
1,1999-07-07,9246.379699850004,998.9135814000006,6548.5,112
1,1999-07-08,10190.650012350005,54.643268900000635,6548.5,112
1,1999-07-08,10086.150012350005,159.14326890000063,6636.0,112
1,1999-07-09,10198.725012350005,46.568268900000646,6636.0,112
1,1999-07-09,10145.651183750006,99.64209750000065,6702.5,112
1,1999-07-12,10202.502746250006,42.790535000000645,6702.5,112
1,1999-07-12,10150.482823900005,94.81045735000063,6667.5,112
1,1999-07-13,10207.037511400005,38.25576985000063,6667.5,112
1,1999-07-13,9219.928136400005,1025.3651448500007,6636.0,112
1,1999-07-14,10176.815636400006,68.47764485000073,6636.0,112
1,1999-07-14,9219.482823900005,1025.8104573500007,6748.875056,112
1,1999-07-15,10192.646503850005,52.6467774000007,6748.875056,112
1,1999-07-15,10138.734003850004,106.5592774000007,6811.0,112
1,1999-07-16,10196.505878850005,48.7874024000007,6811.0,112
1,1999-07-21,9198.293378850005,1046.9999024000008,6573.0,112
1,1999-07-22,10146.096503850005,99.19677740000088,6573.0,112
1,1999-07-22,9172.932823900006,99.19677740000088,7378.195377,129
1,1999-07-22,10088.324628850005,99.19677740000088,6463.070369,113
1,1999-07-22,9144.054316350004,1043.4670899000007,6463.070369,113
